team,self_previous_shot,player_position,home_game,location_x,home_team,shot_type,points,away_team,location_y,time,date,shoot_player,time_from_last_shot,quarter,current_shot_outcome,home_team_name,away_team_name,player_position_name,shot_type_es,date_formatted,weekday,distance_ft_to_basket,game_id
ATL,Fallido,C,Si,888,ATL,Alley Oop Dunk,2,WAS,250,6:01,27/01/2017,Dwight Howard,53,3,Anotado,Atlanta Hawks,Washington Wizards,Centro,CallejÃ³n oop volteo,27/01/2017,Viernes,922.5204605,47
ATL,Anotado,SG,Si,876,ATL,Jr. 1' Driving Layup,2,WAS,246,6:41,27/01/2017,Tim Hardaway Jr.,40,3,Bloqueado,Atlanta Hawks,Washington Wizards,Escolta,Jr. 1 'Plazo de conducciÃ³n,27/01/2017,Viernes,909.8857071,47
ATL,Bloqueado,C,Si,886,ATL,Putback Layup,2,WAS,241,6:43,27/01/2017,Mike Muscala,2,3,Anotado,Atlanta Hawks,Washington Wizards,Centro,Bulto,27/01/2017,Viernes,918.1922457,47
ATL,Anotado,C,Si,655,ATL,Jump Shot,3,WAS,341,7:25,27/01/2017,Mike Muscala,42,3,Anotado,Atlanta Hawks,Washington Wizards,Centro,Salto de salto,27/01/2017,Viernes,738.4483733,47
ATL,Anotado,PG,Si,837,ATL,Driving Bank Shot,2,WAS,163,7:55,27/01/2017,Dennis Schroder,30,3,Anotado,Atlanta Hawks,Washington Wizards,Base,Disparo de conducir en el banco,27/01/2017,Viernes,852.7238709,47
ATL,Anotado,C,Si,888,ATL,Dunk,2,WAS,250,8:32,27/01/2017,Dwight Howard,37,3,Anotado,Atlanta Hawks,Washington Wizards,Centro,Remojar,27/01/2017,Viernes,922.5204605,47
ATL,Anotado,SF,Si,694,ATL,Jump Shot,3,WAS,91,9:13,27/01/2017,Mike Dunleavy,41,3,Anotado,Atlanta Hawks,Washington Wizards,Alero,Salto de salto,27/01/2017,Viernes,699.9407118,47
ATL,Anotado,SF,Si,655,ATL,Jump Shot,3,WAS,316,9:50,27/01/2017,Mike Dunleavy,37,3,Fallido,Atlanta Hawks,Washington Wizards,Alero,Salto de salto,27/01/2017,Viernes,727.2420505,47
ATL,Fallido,G,Si,715,ATL,Pullup Jump Shot,2,WAS,339,10:16,27/01/2017,Malcolm Delaney,26,3,Fallido,Atlanta Hawks,Washington Wizards,Guardia,Tiro de salto pullup,27/01/2017,Viernes,791.2938771,47
ATL,Fallido,C,Si,882,ATL,Layup,2,WAS,272,10:51,27/01/2017,Dwight Howard,35,3,Anotado,Atlanta Hawks,Washington Wizards,Centro,Bandeo,27/01/2017,Viernes,922.988624,47
ATL,Anotado,G,Si,882,ATL,Jump Shot,3,WAS,14,11:39,27/01/2017,Malcolm Delaney,48,3,Bloqueado,Atlanta Hawks,Washington Wizards,Guardia,Salto de salto,27/01/2017,Viernes,882.1111041,47
ATL,Bloqueado,SF,Si,886,ATL,Cutting Layup Shot,2,WAS,236,0:43,27/01/2017,Mike Dunleavy,,4,Anotado,Atlanta Hawks,Washington Wizards,Alero,Tiro de bandeja de corte,27/01/2017,Viernes,916.8925782,47
ATL,Anotado,PF,Si,755,ATL,Jump Shot,2,WAS,172,2:41,27/01/2017,Mike Scott,118,4,Fallido,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,Salto de salto,27/01/2017,Viernes,774.3442387,47
ATL,Fallido,F,Si,881,ATL,Jump Shot,3,WAS,4,3:06,27/01/2017,Taurean Prince,25,4,Fallido,Atlanta Hawks,Washington Wizards,Ala,Salto de salto,27/01/2017,Viernes,881.0090805,47
ATL,Fallido,F,Si,887,ATL,Step Back Jump Shot,2,WAS,63,3:58,27/01/2017,Taurean Prince,52,4,Fallido,Atlanta Hawks,Washington Wizards,Ala,Paso atrÃ¡s en el salto de salto,27/01/2017,Viernes,889.2345023,47
ATL,Fallido,PF,Si,828,ATL,Hook Shot,2,WAS,240,4:12,27/01/2017,Mike Scott,14,4,Anotado,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,Tiro de gancho,27/01/2017,Viernes,862.0812027,47
ATL,Anotado,F,Si,888,ATL,Cutting Dunk Shot,2,WAS,250,5:07,27/01/2017,DeAndre' Bembry,55,4,Bloqueado,Atlanta Hawks,Washington Wizards,Ala,Corte de tiro de volcado,27/01/2017,Viernes,922.5204605,47
ATL,Bloqueado,SF,Si,684,ATL,Pullup Jump Shot,2,WAS,272,5:32,27/01/2017,Mike Dunleavy,25,4,Anotado,Atlanta Hawks,Washington Wizards,Alero,Tiro de salto pullup,27/01/2017,Viernes,736.0978196,47
ATL,Anotado,SF,Si,647,ATL,Pullup Jump Shot,3,WAS,308,6:12,27/01/2017,Mike Dunleavy,40,4,Fallido,Atlanta Hawks,Washington Wizards,Alero,Tiro de salto pullup,27/01/2017,Viernes,716.5703036,47
ATL,Fallido,SF,Si,881,ATL,Driving Layup,2,WAS,231,6:32,27/01/2017,Mike Dunleavy,20,4,Bloqueado,Atlanta Hawks,Washington Wizards,Alero,Bandeja,27/01/2017,Viernes,910.7809836,47
ATL,Bloqueado,F,Si,640,ATL,Jump Shot,3,WAS,264,6:59,27/01/2017,Taurean Prince,27,4,Fallido,Atlanta Hawks,Washington Wizards,Ala,Salto de salto,27/01/2017,Viernes,692.3120684,47
ATL,Fallido,G,Si,666,ATL,Pullup Jump Shot,3,WAS,357,7:53,27/01/2017,Malcolm Delaney,54,4,Fallido,Atlanta Hawks,Washington Wizards,Guardia,Tiro de salto pullup,27/01/2017,Viernes,755.6487279,47
ATL,Fallido,PF,Si,881,ATL,Driving Layup,2,WAS,262,8:34,27/01/2017,Kris Humphries,41,4,Fallido,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,Bandeja,27/01/2017,Viernes,919.1327434,47
ATL,Fallido,PF,Si,887,ATL,Putback Layup,2,WAS,248,8:36,27/01/2017,Mike Scott,2,4,Anotado,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,Bulto,27/01/2017,Viernes,921.0173723,47
ATL,Anotado,PF,Si,647,ATL,Running Jump Shot,3,WAS,207,8:58,27/01/2017,Mike Scott,22,4,Fallido,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,Tiro de salto,27/01/2017,Viernes,679.3069998,47
ATL,Fallido,F,Si,888,ATL,Running Dunk,2,WAS,250,9:07,27/01/2017,Taurean Prince,9,4,Anotado,Atlanta Hawks,Washington Wizards,Ala,Correr volcado,27/01/2017,Viernes,922.5204605,47
ATL,Anotado,G,Si,833,ATL,Pullup Jump Shot,2,WAS,436,9:39,27/01/2017,Malcolm Delaney,32,4,Fallido,Atlanta Hawks,Washington Wizards,Guardia,Tiro de salto pullup,27/01/2017,Viernes,940.2047649,47
ATL,Fallido,PF,Si,661,ATL,Jump Shot,3,WAS,365,10:06,27/01/2017,Kris Humphries,27,4,Fallido,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,Salto de salto,27/01/2017,Viernes,755.0801282,47
ATL,Fallido,PF,Si,890,ATL,Alley Oop Layup,2,WAS,256,10:57,27/01/2017,Mike Scott,51,4,Anotado,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,CallejÃ³n,27/01/2017,Viernes,926.0863891,47
ATL,Anotado,F,Si,853,ATL,Driving Hook Shot,2,WAS,272,11:27,27/01/2017,DeAndre' Bembry,30,4,Bloqueado,Atlanta Hawks,Washington Wizards,Ala,Disparo de gancho de conducciÃ³n,27/01/2017,Viernes,895.3172622,47
ATL,Bloqueado,SF,Si,694,ATL,Jump Shot,3,WAS,97,11:34,27/01/2017,Mike Dunleavy,7,4,Fallido,Atlanta Hawks,Washington Wizards,Alero,Salto de salto,27/01/2017,Viernes,700.746031,47
ATL,Fallido,PF,Si,671,ATL,Running Pull-Up Jump Shot,3,WAS,364,11:59,27/01/2017,Mike Scott,25,4,Anotado,Atlanta Hawks,Washington Wizards,Ala-pÃ­vot,Running Pull-Up Jump Shot,27/01/2017,Viernes,763.3721242,47
ATL,,PG,Si,166,ATL,Pullup Jump Shot,2,NYK,370,0:34,29/01/2017,Dennis Schroder,,1,Anotado,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,29/01/2017,Domingo,405.5317497,48
ATL,Anotado,PF,Si,62,ATL,Running Layup,2,NYK,249,0:50,29/01/2017,Paul Millsap,16,1,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Bandeja,29/01/2017,Domingo,256.6028059,48
ATL,Anotado,PF,Si,52,ATL,Dunk,2,NYK,250,1:17,29/01/2017,Paul Millsap,27,1,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Remojar,29/01/2017,Domingo,255.3507392,48
ATL,Anotado,SF,Si,200,ATL,Jump Shot,3,NYK,462,1:46,29/01/2017,Kent Bazemore,29,1,Anotado,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,503.4322199,48
ATL,Anotado,PF,Si,177,ATL,Fadeaway Jumper,2,NYK,351,2:15,29/01/2017,Paul Millsap,29,1,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Puente,29/01/2017,Domingo,393.1030399,48
ATL,Anotado,SF,Si,116,ATL,Jump Shot,2,NYK,148,3:02,29/01/2017,Kent Bazemore,47,1,Bloqueado,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,188.0425484,48
ATL,Bloqueado,SF,Si,53,ATL,Putback Layup,2,NYK,228,3:06,29/01/2017,Kent Bazemore,4,1,Bloqueado,Atlanta Hawks,New York Knicks,Alero,Bulto,29/01/2017,Domingo,234.0790465,48
ATL,Bloqueado,SG,Si,77,ATL,3PT Jump Shot,3,NYK,477,3:38,29/01/2017,Tim Hardaway Jr.,32,1,Fallido,Atlanta Hawks,New York Knicks,Escolta,Tiro de salto de 3 puntos,29/01/2017,Domingo,483.1749166,48
ATL,Fallido,SG,Si,52,ATL,Jr.  Running Dunk,2,NYK,250,3:51,29/01/2017,Tim Hardaway Jr.,13,1,Anotado,Atlanta Hawks,New York Knicks,Escolta,Jr. Running Dunk,29/01/2017,Domingo,255.3507392,48
ATL,Anotado,PF,Si,52,ATL,Running Dunk,2,NYK,250,4:16,29/01/2017,Paul Millsap,25,1,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Correr volcado,29/01/2017,Domingo,255.3507392,48
ATL,Anotado,PF,Si,121,ATL,Pullup Jump Shot,2,NYK,267,6:07,29/01/2017,Paul Millsap,111,1,Bloqueado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Tiro de salto pullup,29/01/2017,Domingo,293.1381927,48
ATL,Bloqueado,C,Si,52,ATL,Alley Oop Dunk,2,NYK,250,6:55,29/01/2017,Dwight Howard,48,1,Anotado,Atlanta Hawks,New York Knicks,Centro,CallejÃ³n oop volteo,29/01/2017,Domingo,255.3507392,48
ATL,Anotado,PG,Si,175,ATL,Pullup Jump Shot,2,NYK,375,7:29,29/01/2017,Dennis Schroder,34,1,Anotado,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,29/01/2017,Domingo,413.8236339,48
ATL,Anotado,C,Si,67,ATL,Layup,2,NYK,274,8:45,29/01/2017,Dwight Howard,76,1,Anotado,Atlanta Hawks,New York Knicks,Centro,Bandeo,29/01/2017,Domingo,282.0726857,48
ATL,Anotado,SG,Si,53,ATL,Jr. 2' Driving Layup,2,NYK,269,9:18,29/01/2017,Tim Hardaway Jr.,33,1,Anotado,Atlanta Hawks,New York Knicks,Escolta,Jr. 2 'Plazo de conducciÃ³n,29/01/2017,Domingo,274.1714792,48
ATL,Anotado,SG,Si,108,ATL,Jr. 18' Pullup Jump Shot,2,NYK,423,9:44,29/01/2017,Tim Hardaway Jr.,26,1,Bloqueado,Atlanta Hawks,New York Knicks,Escolta,JR. 18 'JUNTO PUSCURADO TOTO,29/01/2017,Domingo,436.5695821,48
ATL,Bloqueado,C,Si,53,ATL,Jump Shot,2,NYK,432,9:47,29/01/2017,Mike Muscala,3,1,Anotado,Atlanta Hawks,New York Knicks,Centro,Salto de salto,29/01/2017,Domingo,435.2390148,48
ATL,Anotado,C,Si,67,ATL,Hook Shot,2,NYK,164,10:19,29/01/2017,Dwight Howard,32,1,Fallido,Atlanta Hawks,New York Knicks,Centro,Tiro de gancho,29/01/2017,Domingo,177.1581215,48
ATL,Fallido,F,Si,59,ATL,Driving Layup,2,NYK,244,11:02,29/01/2017,Taurean Prince,43,1,Bloqueado,Atlanta Hawks,New York Knicks,Ala,Bandeja,29/01/2017,Domingo,251.0318705,48
ATL,Bloqueado,G,Si,87,ATL,Jump Shot,2,NYK,76,11:05,29/01/2017,Malcolm Delaney,3,1,Fallido,Atlanta Hawks,New York Knicks,Guardia,Salto de salto,29/01/2017,Domingo,115.5205609,48
ATL,Fallido,SG,Si,305,ATL,25' 3PT Pullup Jump Shot,3,NYK,256,11:33,29/01/2017,Tim Hardaway Jr.,28,1,Fallido,Atlanta Hawks,New York Knicks,Escolta,Tiro de salto pullup de 25 '3 puntos,29/01/2017,Domingo,398.1971873,48
ATL,Fallido,F,Si,53,ATL,Driving Layup,2,NYK,269,12:00,29/01/2017,Taurean Prince,27,1,Anotado,Atlanta Hawks,New York Knicks,Ala,Bandeja,29/01/2017,Domingo,274.1714792,48
ATL,Anotado,C,Si,211,ATL,Jump Shot,2,NYK,135,0:22,29/01/2017,Mike Muscala,,2,Fallido,Atlanta Hawks,New York Knicks,Centro,Salto de salto,29/01/2017,Domingo,250.4915168,48
ATL,Fallido,PF,Si,264,ATL,Jump Shot,2,NYK,192,1:02,29/01/2017,Paul Millsap,40,2,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Salto de salto,29/01/2017,Domingo,326.4352922,48
ATL,Anotado,SG,Si,207,ATL,25' 3PT Jump Shot,3,NYK,450,1:42,29/01/2017,Tim Hardaway Jr.,40,2,Fallido,Atlanta Hawks,New York Knicks,Escolta,Tiro de salto de 25 '3 puntos,29/01/2017,Domingo,495.3271646,48
ATL,Fallido,G,Si,77,ATL,Jump Shot,3,NYK,20,2:06,29/01/2017,Malcolm Delaney,24,2,Fallido,Atlanta Hawks,New York Knicks,Guardia,Salto de salto,29/01/2017,Domingo,79.55501241,48
ATL,Fallido,SF,Si,210,ATL,Pullup Jump Shot,2,NYK,244,2:52,29/01/2017,Mike Dunleavy,46,2,Anotado,Atlanta Hawks,New York Knicks,Alero,Tiro de salto pullup,29/01/2017,Domingo,321.9254572,48
ATL,Anotado,G,Si,156,ATL,Driving Floating Jump Shot,2,NYK,275,3:39,29/01/2017,Malcolm Delaney,47,2,Fallido,Atlanta Hawks,New York Knicks,Guardia,ConducciÃ³n de salto flotante,29/01/2017,Domingo,316.1660956,48
ATL,Fallido,PG,Si,131,ATL,Pullup Jump Shot,2,NYK,133,4:03,29/01/2017,Dennis Schroder,24,2,Anotado,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,29/01/2017,Domingo,186.681547,48
ATL,Anotado,PF,Si,205,ATL,Jump Shot,3,NYK,450,4:53,29/01/2017,Paul Millsap,50,2,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Salto de salto,29/01/2017,Domingo,494.4946916,48
ATL,Anotado,SF,Si,51,ATL,Cutting Layup Shot,2,NYK,251,6:04,29/01/2017,Mike Dunleavy,71,2,Anotado,Atlanta Hawks,New York Knicks,Alero,Tiro de bandeja de corte,29/01/2017,Domingo,256.1288738,48
ATL,Anotado,PF,Si,283,ATL,Jump Shot,3,NYK,149,6:38,29/01/2017,Paul Millsap,34,2,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Salto de salto,29/01/2017,Domingo,319.8280788,48
ATL,Anotado,PF,Si,239,ATL,Jump Shot,3,NYK,411,7:14,29/01/2017,Paul Millsap,36,2,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Salto de salto,29/01/2017,Domingo,475.4387447,48
ATL,Fallido,PG,Si,216,ATL,Pullup Jump Shot,2,NYK,156,7:38,29/01/2017,Dennis Schroder,24,2,Fallido,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,29/01/2017,Domingo,266.4432397,48
ATL,Fallido,PG,Si,58,ATL,Driving Layup,2,NYK,241,8:21,29/01/2017,Dennis Schroder,43,2,Fallido,Atlanta Hawks,New York Knicks,Base,Bandeja,29/01/2017,Domingo,247.8810198,48
ATL,Fallido,C,Si,58,ATL,Tip Layup Shot,2,NYK,264,8:23,29/01/2017,Dwight Howard,2,2,Fallido,Atlanta Hawks,New York Knicks,Centro,Punta de enlace de punta,29/01/2017,Domingo,270.2961339,48
ATL,Fallido,SF,Si,293,ATL,Jump Shot,3,NYK,221,8:49,29/01/2017,Mike Dunleavy,26,2,Anotado,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,367.0013624,48
ATL,Anotado,SF,Si,190,ATL,Jump Shot,3,NYK,465,9:27,29/01/2017,Kent Bazemore,38,2,Anotado,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,502.3196194,48
ATL,Anotado,PG,Si,205,ATL,Pullup Jump Shot,2,NYK,290,10:06,29/01/2017,Dennis Schroder,39,2,Fallido,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,29/01/2017,Domingo,355.1408171,48
ATL,Fallido,C,Si,79,ATL,Hook Bank Shot,2,NYK,324,10:14,29/01/2017,Dwight Howard,8,2,Anotado,Atlanta Hawks,New York Knicks,Centro,Tiro del banco de gancho,29/01/2017,Domingo,333.4921288,48
ATL,Anotado,SF,Si,89,ATL,Jump Shot,2,NYK,445,10:36,29/01/2017,Kent Bazemore,22,2,Anotado,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,453.8127367,48
ATL,Anotado,PG,Si,62,ATL,Driving Layup,2,NYK,278,11:07,29/01/2017,Dennis Schroder,31,2,Anotado,Atlanta Hawks,New York Knicks,Base,Bandeja,29/01/2017,Domingo,284.8297737,48
ATL,Anotado,PG,Si,146,ATL,Pullup Jump Shot,2,NYK,411,11:29,29/01/2017,Dennis Schroder,22,2,Fallido,Atlanta Hawks,New York Knicks,Base,Tiro de salto pullup,29/01/2017,Domingo,436.1616673,48
ATL,Fallido,SG,Si,58,ATL,Jr. 2' Driving Layup,2,NYK,234,11:59,29/01/2017,Tim Hardaway Jr.,30,2,Fallido,Atlanta Hawks,New York Knicks,Escolta,Jr. 2 'Plazo de conducciÃ³n,29/01/2017,Domingo,241.0808993,48
ATL,Fallido,PF,Si,62,ATL,Tip Layup Shot,2,NYK,256,12:00,29/01/2017,Paul Millsap,1,2,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Punta de enlace de punta,29/01/2017,Domingo,263.4008352,48
ATL,Anotado,C,Si,888,ATL,Dunk,2,NYK,250,0:15,29/01/2017,Dwight Howard,,3,Anotado,Atlanta Hawks,New York Knicks,Centro,Remojar,29/01/2017,Domingo,922.5204605,48
ATL,Anotado,PG,Si,887,ATL,Step Back Jump Shot,2,NYK,48,1:00,29/01/2017,Dennis Schroder,45,3,Fallido,Atlanta Hawks,New York Knicks,Base,Paso atrÃ¡s en el salto de salto,29/01/2017,Domingo,888.2978104,48
ATL,Fallido,SG,Si,738,ATL,Jr. 15' Pullup Jump Shot,2,NYK,225,1:54,29/01/2017,Tim Hardaway Jr.,54,3,Fallido,Atlanta Hawks,New York Knicks,Escolta,JR. 15 'PULLUP JUMP TOTO,29/01/2017,Domingo,771.5367781,48
ATL,Fallido,PG,Si,642,ATL,Jump Shot,3,NYK,192,2:18,29/01/2017,Dennis Schroder,24,3,Anotado,Atlanta Hawks,New York Knicks,Base,Salto de salto,29/01/2017,Domingo,670.0955156,48
ATL,Anotado,SF,Si,773,ATL,Running Jump Shot,2,NYK,53,3:27,29/01/2017,Kent Bazemore,69,3,Anotado,Atlanta Hawks,New York Knicks,Alero,Tiro de salto,29/01/2017,Domingo,774.8148166,48
ATL,Anotado,C,Si,888,ATL,Dunk,2,NYK,250,4:06,29/01/2017,Dwight Howard,39,3,Anotado,Atlanta Hawks,New York Knicks,Centro,Remojar,29/01/2017,Domingo,922.5204605,48
ATL,Anotado,PG,Si,882,ATL,Driving Layup,2,NYK,252,4:40,29/01/2017,Dennis Schroder,34,3,Fallido,Atlanta Hawks,New York Knicks,Base,Bandeja,29/01/2017,Domingo,917.293846,48
ATL,Fallido,PG,Si,709,ATL,Jump Shot,3,NYK,410,4:55,29/01/2017,Dennis Schroder,15,3,Fallido,Atlanta Hawks,New York Knicks,Base,Salto de salto,29/01/2017,Domingo,819.0122099,48
ATL,Fallido,PF,Si,884,ATL,Putback Layup,2,NYK,255,4:58,29/01/2017,Paul Millsap,3,3,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Bulto,29/01/2017,Domingo,920.0440207,48
ATL,Fallido,PF,Si,889,ATL,Tip Layup Shot,2,NYK,247,5:00,29/01/2017,Paul Millsap,2,3,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Punta de enlace de punta,29/01/2017,Domingo,922.6754576,48
ATL,Fallido,SF,Si,887,ATL,Driving Layup,2,NYK,228,5:33,29/01/2017,Kent Bazemore,33,3,Bloqueado,Atlanta Hawks,New York Knicks,Alero,Bandeja,29/01/2017,Domingo,915.8345921,48
ATL,Bloqueado,SF,Si,882,ATL,Cutting Layup Shot,2,NYK,236,6:27,29/01/2017,Kent Bazemore,54,3,Anotado,Atlanta Hawks,New York Knicks,Alero,Tiro de bandeja de corte,29/01/2017,Domingo,913.0279295,48
ATL,Anotado,SG,Si,657,ATL,24' 3PT Jump Shot,3,NYK,316,7:01,29/01/2017,Tim Hardaway Jr.,34,3,Fallido,Atlanta Hawks,New York Knicks,Escolta,Tiro de salto de 24 '3 puntos,29/01/2017,Domingo,729.0438944,48
ATL,Fallido,PG,Si,889,ATL,Driving Layup,2,NYK,256,7:48,29/01/2017,Dennis Schroder,47,3,Anotado,Atlanta Hawks,New York Knicks,Base,Bandeja,29/01/2017,Domingo,925.1253969,48
ATL,Anotado,SF,Si,779,ATL,Jump Shot,2,NYK,51,8:14,29/01/2017,Mike Dunleavy,26,3,Anotado,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,780.667663,48
ATL,Anotado,SF,Si,873,ATL,Jump Shot,3,NYK,477,8:46,29/01/2017,Mike Dunleavy,32,3,Fallido,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,994.8155608,48
ATL,Fallido,PF,Si,822,ATL,Floating Jump Shot,2,NYK,248,9:35,29/01/2017,Paul Millsap,49,3,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Tiro de salto flotante,29/01/2017,Domingo,858.5965292,48
ATL,Fallido,SF,Si,843,ATL,Jump Shot,3,NYK,10,10:39,29/01/2017,Mike Dunleavy,64,3,Anotado,Atlanta Hawks,New York Knicks,Alero,Salto de salto,29/01/2017,Domingo,843.0593099,48
ATL,Anotado,PG,Si,878,ATL,Driving Layup,2,NYK,223,11:11,29/01/2017,Dennis Schroder,32,3,Fallido,Atlanta Hawks,New York Knicks,Base,Bandeja,29/01/2017,Domingo,905.8769232,48
ATL,Fallido,PF,Si,691,ATL,Jump Shot,3,NYK,91,12:00,29/01/2017,Paul Millsap,49,3,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Salto de salto,29/01/2017,Domingo,696.9662833,48
ATL,Fallido,PF,Si,824,ATL,Hook Shot,2,NYK,246,0:31,29/01/2017,Kris Humphries,,4,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Tiro de gancho,29/01/2017,Domingo,859.937207,48
ATL,Fallido,PF,Si,882,ATL,Driving Layup,2,NYK,261,2:23,29/01/2017,Paul Millsap,112,4,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Bandeja,29/01/2017,Domingo,919.807045,48
ATL,Fallido,PF,Si,882,ATL,Putback Layup,2,NYK,236,2:24,29/01/2017,Kris Humphries,1,4,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Bulto,29/01/2017,Domingo,913.0279295,48
ATL,Fallido,G,Si,760,ATL,Pullup Jump Shot,2,NYK,94,3:21,29/01/2017,Malcolm Delaney,57,4,Anotado,Atlanta Hawks,New York Knicks,Guardia,Tiro de salto pullup,29/01/2017,Domingo,765.7910942,48
ATL,Anotado,G,Si,729,ATL,Pullup Jump Shot,2,NYK,118,3:55,29/01/2017,Malcolm Delaney,34,4,Fallido,Atlanta Hawks,New York Knicks,Guardia,Tiro de salto pullup,29/01/2017,Domingo,738.4883208,48
ATL,Fallido,SG,Si,882,ATL,Jr. 1' Driving Layup,2,NYK,252,4:29,29/01/2017,Tim Hardaway Jr.,34,4,Anotado,Atlanta Hawks,New York Knicks,Escolta,Jr. 1 'Plazo de conducciÃ³n,29/01/2017,Domingo,917.293846,48
ATL,Anotado,SG,Si,873,ATL,Jr. 3' Running Jump Shot,2,NYK,222,4:51,29/01/2017,Tim Hardaway Jr.,22,4,Anotado,Atlanta Hawks,New York Knicks,Escolta,Jr. 3 'Running Jump Shot,29/01/2017,Domingo,900.784658,48
ATL,Anotado,PF,Si,848,ATL,Turnaround Fadeaway Shot,2,NYK,86,5:20,29/01/2017,Paul Millsap,29,4,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Disparo de fadeaway,29/01/2017,Domingo,852.3496935,48
ATL,Fallido,PF,Si,666,ATL,Jump Shot,3,NYK,141,5:52,29/01/2017,Paul Millsap,32,4,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,Salto de salto,29/01/2017,Domingo,680.762073,48
ATL,Fallido,SG,Si,701,ATL,Jr. 19' Pullup Jump Shot,2,NYK,272,6:27,29/01/2017,Tim Hardaway Jr.,35,4,Anotado,Atlanta Hawks,New York Knicks,Escolta,Jr.,29/01/2017,Domingo,751.9208735,48
ATL,Anotado,SG,Si,650,ATL,25' 3PT Pullup Jump Shot,3,NYK,181,7:01,29/01/2017,Tim Hardaway Jr.,34,4,Fallido,Atlanta Hawks,New York Knicks,Escolta,Tiro de salto pullup de 25 '3 puntos,29/01/2017,Domingo,674.7303165,48
ATL,Fallido,PG,Si,882,ATL,Driving Layup,2,NYK,215,8:41,29/01/2017,Dennis Schroder,100,4,Bloqueado,Atlanta Hawks,New York Knicks,Base,Bandeja,29/01/2017,Domingo,907.8265253,48
ATL,Bloqueado,SF,Si,711,ATL,Step Back Jump Shot,3,NYK,426,9:19,29/01/2017,Kent Bazemore,38,4,Fallido,Atlanta Hawks,New York Knicks,Alero,Paso atrÃ¡s en el salto de salto,29/01/2017,Domingo,828.8528217,48
ATL,Fallido,PF,Si,882,ATL,Driving Finger Roll Layup,2,NYK,256,9:49,29/01/2017,Paul Millsap,30,4,Anotado,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,CondacciÃ³n conductora de los dedos,29/01/2017,Domingo,918.400784,48
ATL,Anotado,PG,Si,878,ATL,Driving Layup,2,NYK,228,10:30,29/01/2017,Dennis Schroder,41,4,Fallido,Atlanta Hawks,New York Knicks,Base,Bandeja,29/01/2017,Domingo,907.1207196,48
ATL,Fallido,PF,Si,824,ATL,Driving Floating Jump Shot,2,NYK,320,11:06,29/01/2017,Paul Millsap,36,4,Fallido,Atlanta Hawks,New York Knicks,Ala-pÃ­vot,ConducciÃ³n de salto flotante,29/01/2017,Domingo,883.95475,48
ATL,Fallido,C,Si,888,ATL,Alley Oop Dunk,2,NYK,250,11:15,29/01/2017,Dwight Howard,9,4,Anotado,Atlanta Hawks,New York Knicks,Centro,CallejÃ³n oop volteo,29/01/2017,Domingo,922.5204605,48
